Annotation Cluster 1	EnrichmentScore:4.81021755101
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0055066~di-, tri-valent inorganic cation homeostasis	5	3.24675324675	0.216338408728	37096_AT, 37983_AT, 37454_AT, 1403_S_AT, 1910_S_AT	136	239	13528	2.08097464927	1.0	0.97357844637	98.2086890039
GOTERM_BP_FAT	GO:0048878~chemical homeostasis	8	5.19480519481	0.250667261946	1974_S_AT, 37096_AT, 37983_AT, 38236_AT, 37454_AT, 1403_S_AT, 1901_S_AT, 1910_S_AT	136	512	13528	1.55422794118	1.0	0.98033708345	99.1445561098
GOTERM_MF_FAT	GO:0046982~protein heterodimerization activity	4	2.5974025974	0.284561558619	1974_S_AT, 37983_AT, 1901_S_AT, 1910_S_AT	117	208	12983	2.13395792242	1.0	0.927849786291	99.0105596121
GOTERM_BP_FAT	GO:0007568~aging	3	1.94805194805	0.300444422087	1974_S_AT, 1403_S_AT, 1910_S_AT	136	110	13528	2.7128342246	1.0	0.984723098443	99.7248056117
GOTERM_BP_FAT	GO:0009628~response to abiotic stimulus	6	3.8961038961	0.306215969085	1974_S_AT, 37096_AT, 38236_AT, 37953_S_AT, 966_AT, 1910_S_AT	136	368	13528	1.62180306905	1.0	0.984622563795	99.7599644817
GOTERM_BP_FAT	GO:0042592~homeostatic process	10	6.49350649351	0.334823356199	1974_S_AT, 37096_AT, 37983_AT, 38236_AT, 37454_AT, 32084_AT, 1403_S_AT, 37166_AT, 1901_S_AT, 1910_S_AT	136	751	13528	1.32450849847	1.0	0.985662889988	99.8801760809
GOTERM_BP_FAT	GO:0042391~regulation of membrane potential	3	1.94805194805	0.387478082857	38236_AT, 1901_S_AT, 1910_S_AT	136	134	13528	2.22695346795	1.0	0.987976609322	99.9692668604
GOTERM_BP_FAT	GO:0001558~regulation of cell growth	3	1.94805194805	0.579578932043	1974_S_AT, 37983_AT, 1910_S_AT	136	194	13528	1.53820497271	1.0	0.997178907816	99.9999382026
GOTERM_BP_FAT	GO:0040008~regulation of growth	4	2.5974025974	0.665623047038	1974_S_AT, 37983_AT, 39698_AT, 1910_S_AT	136	341	13528	1.16681041918	1.0	0.998822527808	99.9999985871
Annotation Cluster 23	EnrichmentScore:0.807283563406
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0042626~ATPase activity, coupled to transmembrane movement of substances	5	3.24675324675	0.0164169442328	32439_AT, 33685_AT, 1575_AT, 40294_AT, 39469_S_AT	117	109	12983	5.09017486082	0.997775290991	0.582132080806	20.4013601717
GOTERM_MF_FAT	GO:0043492~ATPase activity, coupled to movement of substances	5	3.24675324675	0.0169219727662	32439_AT, 33685_AT, 1575_AT, 40294_AT, 39469_S_AT	117	110	12983	5.0439005439	0.998159363409	0.544885149954	20.9628842976
GOTERM_MF_FAT	GO:0016820~hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	5	3.24675324675	0.0174366438426	32439_AT, 33685_AT, 1575_AT, 40294_AT, 39469_S_AT	117	111	12983	4.99845999846	0.998482782234	0.513835657936	21.531348096
GOTERM_MF_FAT	GO:0015399~primary active transmembrane transporter activity	5	3.24675324675	0.0237480011913	32439_AT, 33685_AT, 1575_AT, 40294_AT, 39469_S_AT	117	122	12983	4.54777917893	0.999859280459	0.553470247921	28.2008593239
GOTERM_MF_FAT	GO:0015405~P-P-bond-hydrolysis-driven transmembrane transporter activity	5	3.24675324675	0.0237480011913	32439_AT, 33685_AT, 1575_AT, 40294_AT, 39469_S_AT	117	122	12983	4.54777917893	0.999859280459	0.553470247921	28.2008593239
GOTERM_MF_FAT	GO:0016887~ATPase activity	8	5.19480519481	0.0301377173872	34972_S_AT, 37814_G_AT, 32439_AT, 33685_AT, 36234_AT, 1575_AT, 40294_AT, 39469_S_AT	117	334	12983	2.65786375966	0.999987525708	0.609757416111	34.414407019
GOTERM_MF_FAT	GO:0042623~ATPase activity, coupled	7	4.54545454545	0.0351400441109	37814_G_AT, 32439_AT, 33685_AT, 36234_AT, 1575_AT, 40294_AT, 39469_S_AT	117	272	12983	2.85573780794	0.999998149367	0.637736454698	38.9266169344
GOTERM_MF_FAT	GO:0015662~ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	3	1.94805194805	0.0812641457204	32439_AT, 33685_AT, 39469_S_AT	117	53	12983	6.28108369618	1.0	0.824042152973	68.9106684791
GOTERM_MF_FAT	GO:0042625~ATPase activity, coupled to transmembrane movement of ions	3	1.94805194805	0.141561618611	32439_AT, 33685_AT, 39469_S_AT	117	74	12983	4.49861399861	1.0	0.866223140868	87.8036226175
GOTERM_BP_FAT	GO:0006754~ATP biosynthetic process	3	1.94805194805	0.222829269269	32439_AT, 33685_AT, 39469_S_AT	136	89	13528	3.35294117647	1.0	0.973813695111	98.4383898737
GOTERM_BP_FAT	GO:0044271~nitrogen compound biosynthetic process	6	3.8961038961	0.224746199089	32439_AT, 33685_AT, 1419_G_AT, 38201_AT, 37166_AT, 39469_S_AT	136	325	13528	1.8363800905	1.0	0.973775162175	98.5007421106
GOTERM_BP_FAT	GO:0009206~purine ribonucleoside triphosphate biosynthetic process	3	1.94805194805	0.256049392347	32439_AT, 33685_AT, 39469_S_AT	136	98	13528	3.0450180072	1.0	0.981478315909	99.2404820754
GOTERM_BP_FAT	GO:0009201~ribonucleoside triphosphate biosynthetic process	3	1.94805194805	0.259751601649	32439_AT, 33685_AT, 39469_S_AT	136	99	13528	3.01426024955	1.0	0.982007966514	99.3004967945
GOTERM_BP_FAT	GO:0009145~purine nucleoside triphosphate biosynthetic process	3	1.94805194805	0.259751601649	32439_AT, 33685_AT, 39469_S_AT	136	99	13528	3.01426024955	1.0	0.982007966514	99.3004967945
GOTERM_BP_FAT	GO:0009142~nucleoside triphosphate biosynthetic process	3	1.94805194805	0.270861137217	32439_AT, 33685_AT, 39469_S_AT	136	102	13528	2.92560553633	1.0	0.981569821317	99.4549535679
GOTERM_BP_FAT	GO:0046034~ATP metabolic process	3	1.94805194805	0.281967274902	32439_AT, 33685_AT, 39469_S_AT	136	105	13528	2.84201680672	1.0	0.983068409768	99.5768956478
GOTERM_BP_FAT	GO:0009165~nucleotide biosynthetic process	4	2.5974025974	0.283966567733	32439_AT, 33685_AT, 37166_AT, 39469_S_AT	136	186	13528	2.13915243517	1.0	0.983049371535	99.5959197829
GOTERM_BP_FAT	GO:0034654~nucleobase, nucleoside, nucleotide and nucleic acid biosynthetic process	4	2.5974025974	0.303032599389	32439_AT, 33685_AT, 37166_AT, 39469_S_AT	136	193	13528	2.06156659555	1.0	0.984856143638	99.7411314366
GOTERM_BP_FAT	GO:0034404~nucleobase, nucleoside and nucleotide biosynthetic process	4	2.5974025974	0.303032599389	32439_AT, 33685_AT, 37166_AT, 39469_S_AT	136	193	13528	2.06156659555	1.0	0.984856143638	99.7411314366
GOTERM_BP_FAT	GO:0009152~purine ribonucleotide biosynthetic process	3	1.94805194805	0.326176198088	32439_AT, 33685_AT, 39469_S_AT	136	117	13528	2.55052790347	1.0	0.985519954966	99.8517156685
GOTERM_BP_FAT	GO:0009205~purine ribonucleoside triphosphate metabolic process	3	1.94805194805	0.326176198088	32439_AT, 33685_AT, 39469_S_AT	136	117	13528	2.55052790347	1.0	0.985519954966	99.8517156685
GOTERM_BP_FAT	GO:0009199~ribonucleoside triphosphate metabolic process	3	1.94805194805	0.329834122302	32439_AT, 33685_AT, 39469_S_AT	136	118	13528	2.52891326022	1.0	0.985893160612	99.8644530423
GOTERM_BP_FAT	GO:0009144~purine nucleoside triphosphate metabolic process	3	1.94805194805	0.344410028262	32439_AT, 33685_AT, 39469_S_AT	136	122	13528	2.44599807136	1.0	0.986447356216	99.9056983917
GOTERM_BP_FAT	GO:0009260~ribonucleotide biosynthetic process	3	1.94805194805	0.351661044966	32439_AT, 33685_AT, 39469_S_AT	136	124	13528	2.40654648956	1.0	0.986716194265	99.921508376
GOTERM_BP_FAT	GO:0009141~nucleoside triphosphate metabolic process	3	1.94805194805	0.376814467596	32439_AT, 33685_AT, 39469_S_AT	136	131	13528	2.27795240233	1.0	0.987071544145	99.959141451
GOTERM_BP_FAT	GO:0009150~purine ribonucleotide metabolic process	3	1.94805194805	0.402169404224	32439_AT, 33685_AT, 39469_S_AT	136	138	13528	2.16240409207	1.0	0.988853784769	99.9794105757
GOTERM_BP_FAT	GO:0009259~ribonucleotide metabolic process	3	1.94805194805	0.432695990693	32439_AT, 33685_AT, 39469_S_AT	136	147	13528	2.0300120048	1.0	0.991585674054	99.9913288401
GOTERM_BP_FAT	GO:0006164~purine nucleotide biosynthetic process	3	1.94805194805	0.436102896837	32439_AT, 33685_AT, 39469_S_AT	136	148	13528	2.01629570747	1.0	0.991534722167	99.9921491876
GOTERM_BP_FAT	GO:0006163~purine nucleotide metabolic process	3	1.94805194805	0.556614402222	32439_AT, 33685_AT, 39469_S_AT	136	186	13528	1.60436432638	1.0	0.99656306724	99.9998513852
Annotation Cluster 24	EnrichmentScore:0.803825990058
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	nucleotide-binding	19	12.3376623377	0.0924985399483	37814_G_AT, 32680_AT, 32084_AT, 33246_AT, 31576_AT, 1355_G_AT, 37905_R_AT, 1901_S_AT, 39469_S_AT, 1786_AT, 34972_S_AT, 33371_S_AT, 33685_AT, 36234_AT, 1575_AT, 606_AT, 919_AT, 40294_AT, 966_AT	148	1686	19235	1.4646252124	1.0	0.533397197931	73.045122126
UP_SEQ_FEATURE	nucleotide phosphate-binding region:ATP	12	7.79220779221	0.114590461301	34972_S_AT, 37814_G_AT, 32680_AT, 36234_AT, 32084_AT, 33246_AT, 31576_AT, 40294_AT, 1355_G_AT, 1901_S_AT, 966_AT, 1786_AT	146	962	19113	1.63298493435	1.0	0.98073233115	83.7454201971
GOTERM_MF_FAT	GO:0017076~purine nucleotide binding	23	14.9350649351	0.127200780441	37814_G_AT, 1974_S_AT, 32680_AT, 32418_AT, 32084_AT, 33246_AT, 31576_AT, 37905_R_AT, 1355_G_AT, 1901_S_AT, 39469_S_AT, 1786_AT, 34972_S_AT, 33371_S_AT, 33685_AT, 36234_AT, 1575_AT, 606_AT, 1419_G_AT, 919_AT, 40294_AT, 39187_AT, 966_AT	117	1918	12983	1.33066406424	1.0	0.865755718498	84.6697460402
SP_PIR_KEYWORDS	atp-binding	15	9.74025974026	0.136791633998	37814_G_AT, 32680_AT, 32084_AT, 33246_AT, 31576_AT, 1355_G_AT, 1901_S_AT, 39469_S_AT, 1786_AT, 34972_S_AT, 33685_AT, 36234_AT, 1575_AT, 40294_AT, 966_AT	148	1326	19235	1.47020606579	1.0	0.627228738407	86.2878980993
GOTERM_MF_FAT	GO:0032555~purine ribonucleotide binding	22	14.2857142857	0.137392817809	37814_G_AT, 1974_S_AT, 32680_AT, 32418_AT, 32084_AT, 33246_AT, 31576_AT, 37905_R_AT, 1355_G_AT, 1901_S_AT, 39469_S_AT, 1786_AT, 34972_S_AT, 33371_S_AT, 33685_AT, 36234_AT, 1575_AT, 606_AT, 919_AT, 40294_AT, 39187_AT, 966_AT	117	1836	12983	1.32965569894	1.0	0.867328200144	86.9613657898
GOTERM_MF_FAT	GO:0032553~ribonucleotide binding	22	14.2857142857	0.137392817809	37814_G_AT, 1974_S_AT, 32680_AT, 32418_AT, 32084_AT, 33246_AT, 31576_AT, 37905_R_AT, 1355_G_AT, 1901_S_AT, 39469_S_AT, 1786_AT, 34972_S_AT, 33371_S_AT, 33685_AT, 36234_AT, 1575_AT, 606_AT, 919_AT, 40294_AT, 39187_AT, 966_AT	117	1836	12983	1.32965569894	1.0	0.867328200144	86.9613657898
GOTERM_MF_FAT	GO:0030554~adenyl nucleotide binding	19	12.3376623377	0.164281512505	37814_G_AT, 1974_S_AT, 32680_AT, 32418_AT, 32084_AT, 33246_AT, 31576_AT, 1355_G_AT, 1901_S_AT, 39469_S_AT, 1786_AT, 34972_S_AT, 33685_AT, 36234_AT, 1575_AT, 1419_G_AT, 40294_AT, 39187_AT, 966_AT	117	1577	12983	1.33693749356	1.0	0.873743284951	91.5733171035
GOTERM_MF_FAT	GO:0032559~adenyl ribonucleotide binding	18	11.6883116883	0.178814211475	37814_G_AT, 1974_S_AT, 32680_AT, 32418_AT, 32084_AT, 33246_AT, 31576_AT, 1355_G_AT, 1901_S_AT, 39469_S_AT, 1786_AT, 34972_S_AT, 33685_AT, 36234_AT, 1575_AT, 40294_AT, 39187_AT, 966_AT	117	1497	12983	1.33425826011	1.0	0.889515954329	93.3833179096
GOTERM_MF_FAT	GO:0001883~purine nucleoside binding	19	12.3376623377	0.180417514701	37814_G_AT, 1974_S_AT, 32680_AT, 32418_AT, 32084_AT, 33246_AT, 31576_AT, 1355_G_AT, 1901_S_AT, 39469_S_AT, 1786_AT, 34972_S_AT, 33685_AT, 36234_AT, 1575_AT, 1419_G_AT, 40294_AT, 39187_AT, 966_AT	117	1601	12983	1.31689595712	1.0	0.877250466173	93.5591851607
GOTERM_MF_FAT	GO:0001882~nucleoside binding	19	12.3376623377	0.188084045069	37814_G_AT, 1974_S_AT, 32680_AT, 32418_AT, 32084_AT, 33246_AT, 31576_AT, 1355_G_AT, 1901_S_AT, 39469_S_AT, 1786_AT, 34972_S_AT, 33685_AT, 36234_AT, 1575_AT, 1419_G_AT, 40294_AT, 39187_AT, 966_AT	117	1612	12983	1.30790969439	1.0	0.881835090444	94.3417886463
GOTERM_MF_FAT	GO:0005524~ATP binding	17	11.038961039	0.242953746818	37814_G_AT, 1974_S_AT, 32680_AT, 32084_AT, 33246_AT, 31576_AT, 1355_G_AT, 1901_S_AT, 39469_S_AT, 1786_AT, 34972_S_AT, 33685_AT, 36234_AT, 1575_AT, 40294_AT, 39187_AT, 966_AT	117	1477	12983	1.27719621085	1.0	0.918322632982	97.8432756815
GOTERM_MF_FAT	GO:0000166~nucleotide binding	24	15.5844155844	0.268029392044	37814_G_AT, 1974_S_AT, 32680_AT, 35595_AT, 32418_AT, 32084_AT, 33246_AT, 31576_AT, 37905_R_AT, 1355_G_AT, 1901_S_AT, 39469_S_AT, 1786_AT, 34972_S_AT, 33371_S_AT, 33685_AT, 36234_AT, 1575_AT, 606_AT, 1419_G_AT, 919_AT, 40294_AT, 39187_AT, 966_AT	117	2245	12983	1.18627148649	1.0	0.91815288999	98.6443481623
Annotation Cluster 25	EnrichmentScore:0.772987062318
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0050767~regulation of neurogenesis	5	3.24675324675	0.0846183127416	1974_S_AT, 35903_AT, 1983_AT, 1355_G_AT, 1910_S_AT	136	166	13528	2.99610205528	1.0	0.952807629961	76.7483026325
GOTERM_BP_FAT	GO:0051960~regulation of nervous system development	5	3.24675324675	0.125753948725	1974_S_AT, 35903_AT, 1983_AT, 1355_G_AT, 1910_S_AT	136	192	13528	2.59037990196	1.0	0.95354969726	89.1111222363
GOTERM_BP_FAT	GO:0044093~positive regulation of molecular function	10	6.49350649351	0.131680763225	35038_AT, 33963_AT, 1974_S_AT, 37096_AT, 37983_AT, 1983_AT, 1355_G_AT, 1901_S_AT, 39094_AT, 1910_S_AT	136	586	13528	1.69745031118	1.0	0.953851795966	90.2671670079
GOTERM_BP_FAT	GO:0045664~regulation of neuron differentiation	4	2.5974025974	0.147623116117	35903_AT, 1983_AT, 1355_G_AT, 1910_S_AT	136	133	13528	2.99159663866	1.0	0.95487218374	92.8310587007
GOTERM_BP_FAT	GO:0043085~positive regulation of catalytic activity	9	5.84415584416	0.148811374421	35038_AT, 33963_AT, 1974_S_AT, 37096_AT, 37983_AT, 1983_AT, 1355_G_AT, 1901_S_AT, 1910_S_AT	136	520	13528	1.72160633484	1.0	0.954182177286	92.9941835575
GOTERM_BP_FAT	GO:0060284~regulation of cell development	5	3.24675324675	0.148972253993	1974_S_AT, 35903_AT, 1983_AT, 1355_G_AT, 1910_S_AT	136	205	13528	2.42611190818	1.0	0.952429531796	93.0159992705
GOTERM_BP_FAT	GO:0051726~regulation of cell cycle	3	1.94805194805	0.846615764904	1974_S_AT, 1983_AT, 1910_S_AT	136	331	13528	0.901546116936	1.0	0.999958674449	100.0
Annotation Cluster 26	EnrichmentScore:0.750498151387
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0009719~response to endogenous stimulus	9	5.84415584416	0.0500097738032	32439_AT, 38236_AT, 34618_AT, 1403_S_AT, 37898_R_AT, 1983_AT, 1901_S_AT, 35373_AT, 1910_S_AT	136	405	13528	2.21045751634	1.0	0.911214248797	57.1080068976
GOTERM_BP_FAT	GO:0050679~positive regulation of epithelial cell proliferation	3	1.94805194805	0.0629635502578	34618_AT, 1983_AT, 1901_S_AT	136	41	13528	7.27833572453	1.0	0.938610168758	65.8024286426
GOTERM_BP_FAT	GO:0043434~response to peptide hormone stimulus	5	3.24675324675	0.0682989870017	1403_S_AT, 37898_R_AT, 1983_AT, 35373_AT, 1910_S_AT	136	154	13528	3.22956455309	1.0	0.947463709241	68.8772620287
KEGG_PATHWAY	hsa04510:Focal adhesion	6	3.8961038961	0.0823297287335	38926_AT, 38508_S_AT, 1983_AT, 1901_S_AT, 35373_AT, 1910_S_AT	60	201	5085	2.52985074627	0.999914326557	0.79003783761	62.0567278349
GOTERM_BP_FAT	GO:0048545~response to steroid hormone stimulus	5	3.24675324675	0.125753948725	34618_AT, 1403_S_AT, 1983_AT, 1901_S_AT, 1910_S_AT	136	192	13528	2.59037990196	1.0	0.95354969726	89.1111222363
GOTERM_BP_FAT	GO:0022602~ovulation cycle process	3	1.94805194805	0.12715794705	1983_AT, 1901_S_AT, 1910_S_AT	136	62	13528	4.81309297913	1.0	0.952960933868	89.3960867778
GOTERM_BP_FAT	GO:0048511~rhythmic process	4	2.5974025974	0.13607891335	38236_AT, 1983_AT, 1901_S_AT, 1910_S_AT	136	128	13528	3.10845588235	1.0	0.952448303003	91.049401758
GOTERM_BP_FAT	GO:0042698~ovulation cycle	3	1.94805194805	0.144104100741	1983_AT, 1901_S_AT, 1910_S_AT	136	67	13528	4.45390693591	1.0	0.957049099749	92.3267854472
GOTERM_BP_FAT	GO:0050678~regulation of epithelial cell proliferation	3	1.94805194805	0.157981455345	34618_AT, 1983_AT, 1901_S_AT	136	71	13528	4.20298260149	1.0	0.954137091778	94.1407449058
GOTERM_BP_FAT	GO:0009725~response to hormone stimulus	7	4.54545454545	0.160990627379	34618_AT, 1403_S_AT, 37898_R_AT, 1983_AT, 1901_S_AT, 35373_AT, 1910_S_AT	136	367	13528	1.89725917615	1.0	0.953513061852	94.4768325764
GOTERM_BP_FAT	GO:0008284~positive regulation of cell proliferation	7	4.54545454545	0.232792605758	38646_S_AT, 37096_AT, 34618_AT, 1983_AT, 39187_AT, 1901_S_AT, 1910_S_AT	136	414	13528	1.68186984939	1.0	0.975649944069	98.737838526
GOTERM_BP_FAT	GO:0032868~response to insulin stimulus	3	1.94805194805	0.263454547993	1403_S_AT, 1983_AT, 35373_AT	136	100	13528	2.98411764706	1.0	0.981851590371	99.3560457964
GOTERM_BP_FAT	GO:0043627~response to estrogen stimulus	3	1.94805194805	0.281967274902	34618_AT, 1983_AT, 1910_S_AT	136	105	13528	2.84201680672	1.0	0.983068409768	99.5768956478
GOTERM_BP_FAT	GO:0042325~regulation of phosphorylation	7	4.54545454545	0.321514869469	33963_AT, 37096_AT, 41280_R_AT, 1983_AT, 40186_AT, 1901_S_AT, 1910_S_AT	136	466	13528	1.49419338551	1.0	0.98489598293	99.8338521851
GOTERM_BP_FAT	GO:0019220~regulation of phosphate metabolic process	7	4.54545454545	0.355269239011	33963_AT, 37096_AT, 41280_R_AT, 1983_AT, 40186_AT, 1901_S_AT, 1910_S_AT	136	485	13528	1.43565797453	1.0	0.98664775837	99.9284131938
GOTERM_BP_FAT	GO:0051174~regulation of phosphorus metabolic process	7	4.54545454545	0.355269239011	33963_AT, 37096_AT, 41280_R_AT, 1983_AT, 40186_AT, 1901_S_AT, 1910_S_AT	136	485	13528	1.43565797453	1.0	0.98664775837	99.9284131938
GOTERM_BP_FAT	GO:0048609~reproductive process in a multicellular organism	7	4.54545454545	0.358842951182	32717_AT, 36328_AT, 34618_AT, 40294_AT, 1983_AT, 1901_S_AT, 1910_S_AT	136	487	13528	1.42976204856	1.0	0.986577935604	99.9346864016
GOTERM_BP_FAT	GO:0032504~multicellular organism reproduction	7	4.54545454545	0.358842951182	32717_AT, 36328_AT, 34618_AT, 40294_AT, 1983_AT, 1901_S_AT, 1910_S_AT	136	487	13528	1.42976204856	1.0	0.986577935604	99.9346864016
GOTERM_BP_FAT	GO:0010033~response to organic substance	9	5.84415584416	0.431203583868	32439_AT, 38236_AT, 34618_AT, 1403_S_AT, 37898_R_AT, 1983_AT, 1901_S_AT, 35373_AT, 1910_S_AT	136	721	13528	1.24165782818	1.0	0.991638795008	99.9909446939
Annotation Cluster 27	EnrichmentScore:0.731988535799
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0007243~protein kinase cascade	8	5.19480519481	0.0773149681907	32680_AT, 1419_G_AT, 33246_AT, 41280_R_AT, 919_AT, 40186_AT, 1901_S_AT, 35373_AT	136	370	13528	2.1507154213	1.0	0.957787925359	73.4906696946
GOTERM_BP_FAT	GO:0007254~JNK cascade	3	1.94805194805	0.117238310416	32680_AT, 41280_R_AT, 40186_AT	136	59	13528	5.05782652044	1.0	0.952375124011	87.2225906205
GOTERM_BP_FAT	GO:0031098~stress-activated protein kinase signaling pathway	3	1.94805194805	0.130507813929	32680_AT, 41280_R_AT, 40186_AT	136	63	13528	4.73669467787	1.0	0.954683824888	90.0479556772
GOTERM_BP_FAT	GO:0033554~cellular response to stress	8	5.19480519481	0.335848201029	1974_S_AT, 32680_AT, 33284_AT, 41280_R_AT, 37905_R_AT, 40186_AT, 966_AT, 1910_S_AT	136	566	13528	1.40594471004	1.0	0.984992495053	99.8831860245
GOTERM_BP_FAT	GO:0000165~MAPKKK cascade	3	1.94805194805	0.550737497781	32680_AT, 41280_R_AT, 40186_AT	136	184	13528	1.62180306905	1.0	0.996335112827	99.9998153216
Annotation Cluster 28	EnrichmentScore:0.681175134528
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0009968~negative regulation of signal transduction	5	3.24675324675	0.179608458419	34618_AT, 41489_AT, 41280_R_AT, 39187_AT, 36436_AT	136	221	13528	2.25046579718	1.0	0.960132363676	96.185920398
GOTERM_BP_FAT	GO:0001501~skeletal system development	6	3.8961038961	0.213933987318	34636_AT, 34618_AT, 35367_AT, 39187_AT, 36436_AT, 1910_S_AT	136	319	13528	1.8709201549	1.0	0.973379729986	98.1158177322
GOTERM_BP_FAT	GO:0010648~negative regulation of cell communication	5	3.24675324675	0.235433373395	34618_AT, 41489_AT, 41280_R_AT, 39187_AT, 36436_AT	136	248	13528	2.00545540797	1.0	0.975926980801	98.8076388488
Annotation Cluster 29	EnrichmentScore:0.646932857954
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04722:Neurotrophin signaling pathway	5	3.24675324675	0.0548480391959	1974_S_AT, 33246_AT, 1355_G_AT, 35373_AT, 1910_S_AT	60	124	5085	3.41733870968	0.997863618924	0.785009296605	47.0729504596
KEGG_PATHWAY	hsa05222:Small cell lung cancer	4	2.5974025974	0.0730704964289	1974_S_AT, 1419_G_AT, 35373_AT, 1910_S_AT	60	84	5085	4.03571428571	0.999744087841	0.808742627947	57.5074638908
GOTERM_BP_FAT	GO:0030183~B cell differentiation	3	1.94805194805	0.082843887369	1974_S_AT, 35373_AT, 1910_S_AT	136	48	13528	6.21691176471	1.0	0.95317351309	75.993352838
KEGG_PATHWAY	hsa05200:Pathways in cancer	8	5.19480519481	0.0833189930712	1974_S_AT, 33684_AT, 1419_G_AT, 2090_I_AT, 1855_AT, 1901_S_AT, 35373_AT, 1910_S_AT	60	328	5085	2.06707317073	0.999923829394	0.741961852221	62.5155395791
KEGG_PATHWAY	hsa05215:Prostate cancer	4	2.5974025974	0.0836816005811	1974_S_AT, 1901_S_AT, 35373_AT, 1910_S_AT	60	89	5085	3.80898876404	0.999927044442	0.695993900251	62.6824432948
GOTERM_BP_FAT	GO:0045165~cell fate commitment	4	2.5974025974	0.161869768372	1974_S_AT, 39187_AT, 1855_AT, 1910_S_AT	136	139	13528	2.8624629708	1.0	0.952606297116	94.571549675
GOTERM_BP_FAT	GO:0042113~B cell activation	3	1.94805194805	0.17565866696	1974_S_AT, 35373_AT, 1910_S_AT	136	76	13528	3.92647058824	1.0	0.959964746086	95.8713681474
KEGG_PATHWAY	hsa05218:Melanoma	3	1.94805194805	0.19891981869	1974_S_AT, 1855_AT, 35373_AT	60	71	5085	3.58098591549	0.999999999968	0.800452859501	91.8051579401
KEGG_PATHWAY	hsa05210:Colorectal cancer	3	1.94805194805	0.254727685573	1974_S_AT, 35373_AT, 1910_S_AT	60	84	5085	3.02678571429	1.0	0.848185327111	96.3707817884
KEGG_PATHWAY	hsa04210:Apoptosis	3	1.94805194805	0.267714039724	1974_S_AT, 35373_AT, 1910_S_AT	60	87	5085	2.9224137931	1.0	0.832623459804	97.0235103477
GOTERM_BP_FAT	GO:0030098~lymphocyte differentiation	3	1.94805194805	0.274564041208	1974_S_AT, 35373_AT, 1910_S_AT	136	103	13528	2.89720159909	1.0	0.982086899548	99.498870145
GOTERM_BP_FAT	GO:0002521~leukocyte differentiation	3	1.94805194805	0.376814467596	1974_S_AT, 35373_AT, 1910_S_AT	136	131	13528	2.27795240233	1.0	0.987071544145	99.959141451
GOTERM_BP_FAT	GO:0045321~leukocyte activation	4	2.5974025974	0.435700613083	33963_AT, 1974_S_AT, 35373_AT, 1910_S_AT	136	242	13528	1.6441419543	1.0	0.991721078858	99.9920562649
GOTERM_BP_FAT	GO:0048534~hemopoietic or lymphoid organ development	4	2.5974025974	0.482401219266	1974_S_AT, 1855_AT, 35373_AT, 1910_S_AT	136	260	13528	1.53031674208	1.0	0.993705061503	99.9980900462
GOTERM_BP_FAT	GO:0002520~immune system development	4	2.5974025974	0.522355243277	1974_S_AT, 1855_AT, 35373_AT, 1910_S_AT	136	276	13528	1.44160272805	1.0	0.995062973181	99.9994925615
GOTERM_BP_FAT	GO:0001775~cell activation	4	2.5974025974	0.548843580964	33963_AT, 1974_S_AT, 35373_AT, 1910_S_AT	136	287	13528	1.38634966182	1.0	0.996328765746	99.9998020479
GOTERM_BP_FAT	GO:0046649~lymphocyte activation	3	1.94805194805	0.593487850304	1974_S_AT, 35373_AT, 1910_S_AT	136	199	13528	1.49955660656	1.0	0.997481367074	99.9999645271
GOTERM_BP_FAT	GO:0030097~hemopoiesis	3	1.94805194805	0.685829365666	1974_S_AT, 35373_AT, 1910_S_AT	136	236	13528	1.26445663011	1.0	0.999066412113	99.9999994948
Annotation Cluster 30	EnrichmentScore:0.645800103719
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
