Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0030183~B cell differentiation	3	1.94805194805	0.082843887369	1974_S_AT, 35373_AT, 1910_S_AT	136	48	13528	6.21691176471	1.0	0.938147682178	75.993352838
KEGG_PATHWAY	hsa05200:Pathways in cancer	8	5.19480519481	0.0833189930712	1974_S_AT, 33684_AT, 1419_G_AT, 2090_I_AT, 1855_AT, 1901_S_AT, 35373_AT, 1910_S_AT	60	328	5085	2.06707317073	0.999923829394	0.741961852221	62.5155395791
KEGG_PATHWAY	hsa05215:Prostate cancer	4	2.5974025974	0.0836816005811	1974_S_AT, 1901_S_AT, 35373_AT, 1910_S_AT	60	89	5085	3.80898876404	0.999927044442	0.695993900251	62.6824432948
GOTERM_BP_FAT	GO:0050767~regulation of neurogenesis	5	3.24675324675	0.0846183127416	1974_S_AT, 35903_AT, 1983_AT, 1355_G_AT, 1910_S_AT	136	166	13528	2.99610205528	1.0	0.938091561258	76.7483026325
SP_PIR_KEYWORDS	hydrolase	18	11.6883116883	0.0852677072562	40350_AT, 37814_G_AT, 32439_AT, 32418_AT, 40186_AT, 36766_AT, 39469_S_AT, 37061_AT, 37172_AT, 679_AT, 33685_AT, 37096_AT, 36234_AT, 34249_AT, 34618_AT, 1575_AT, 37105_AT, 966_AT, 33979_AT	148	1555	19235	1.50443208482	1.0	0.495043361507	69.9950992439
GOTERM_BP_FAT	GO:0055082~cellular chemical homeostasis	8	5.19480519481	0.0861900567433	1974_S_AT, 37096_AT, 37983_AT, 38236_AT, 37454_AT, 1403_S_AT, 1901_S_AT, 1910_S_AT	136	380	13528	2.09411764706	1.0	0.937620505483	77.3983370725
GOTERM_BP_FAT	GO:0034374~low-density lipoprotein particle remodeling	2	1.2987012987	0.0863353678406	37983_AT, 33284_AT	136	9	13528	22.1045751634	1.0	0.934143526098	77.457564076
GOTERM_BP_FAT	GO:0051674~localization of cell	7	4.54545454545	0.0871050180413	34972_S_AT, 33963_AT, 37096_AT, 36479_AT, 36703_AT, 32717_AT, 1403_S_AT	136	307	13528	2.26805901514	1.0	0.932014830425	77.7688404208
GOTERM_BP_FAT	GO:0048870~cell motility	7	4.54545454545	0.0871050180413	34972_S_AT, 33963_AT, 37096_AT, 36479_AT, 36703_AT, 32717_AT, 1403_S_AT	136	307	13528	2.26805901514	1.0	0.932014830425	77.7688404208
GOTERM_BP_FAT	GO:0048584~positive regulation of response to stimulus	6	3.8961038961	0.0875501700642	33963_AT, 38604_AT, 37983_AT, 1403_S_AT, 32250_AT, 37968_AT	136	236	13528	2.52891326022	1.0	0.92918567019	77.9470293841
GOTERM_CC_FAT	GO:0005578~proteinaceous extracellular matrix	7	4.54545454545	0.0885451424326	33684_AT, 31621_S_AT, 37898_R_AT, 38508_S_AT, 35169_AT, 35367_AT, 2090_I_AT	124	320	12782	2.2548891129	0.999999996497	0.88505577507	69.0049793734
GOTERM_BP_FAT	GO:0044057~regulation of system process	7	4.54545454545	0.0891913889228	35038_AT, 37983_AT, 38236_AT, 32084_AT, 1419_G_AT, 40790_AT, 1355_G_AT	136	309	13528	2.25337902151	1.0	0.929046101439	78.5924648266
SP_PIR_KEYWORDS	dioxygenase	3	1.94805194805	0.0906925269135	32073_AT, 34636_AT, 37166_AT	148	66	19235	5.90755528256	1.0	0.509305929694	72.3114748588
SP_PIR_KEYWORDS	nucleotide-binding	19	12.3376623377	0.0924985399483	37814_G_AT, 32680_AT, 32084_AT, 33246_AT, 31576_AT, 1355_G_AT, 37905_R_AT, 1901_S_AT, 39469_S_AT, 1786_AT, 34972_S_AT, 33371_S_AT, 33685_AT, 36234_AT, 1575_AT, 606_AT, 919_AT, 40294_AT, 966_AT	148	1686	19235	1.4646252124	1.0	0.508504988092	73.045122126
SP_PIR_KEYWORDS	Pyrrolidone carboxylic acid	3	1.94805194805	0.0930317163384	38646_S_AT, 37454_AT, 35566_F_AT	148	67	19235	5.81938281565	1.0	0.502780769547	73.2582449008
GOTERM_BP_FAT	GO:0019725~cellular homeostasis	9	5.84415584416	0.0947458393228	1974_S_AT, 37096_AT, 37983_AT, 38236_AT, 37454_AT, 1403_S_AT, 37166_AT, 1901_S_AT, 1910_S_AT	136	466	13528	1.92110578137	1.0	0.936941088747	80.6476352382
INTERPRO	IPR001128:Cytochrome P450	3	1.94805194805	0.0953987113417	34453_AT, 38229_AT, 1391_S_AT	143	61	16659	5.72933623753	1.0	0.851880112638	75.301960093
GOTERM_BP_FAT	GO:0045073~regulation of chemokine biosynthetic process	2	1.2987012987	0.0954591732477	33963_AT, 37096_AT	136	10	13528	19.8941176471	1.0	0.934911291828	80.8977145956
GOTERM_BP_FAT	GO:0051149~positive regulation of muscle cell differentiation	2	1.2987012987	0.0954591732477	39698_AT, 1910_S_AT	136	10	13528	19.8941176471	1.0	0.934911291828	80.8977145956
GOTERM_BP_FAT	GO:0050829~defense response to Gram-negative bacterium	2	1.2987012987	0.0954591732477	33963_AT, 1419_G_AT	136	10	13528	19.8941176471	1.0	0.934911291828	80.8977145956
GOTERM_MF_FAT	GO:0019899~enzyme binding	9	5.84415584416	0.0962263599967	1974_S_AT, 822_S_AT, 41703_R_AT, 40058_S_AT, 41280_R_AT, 1983_AT, 1901_S_AT, 35373_AT, 1910_S_AT	117	523	12983	1.9095455214	1.0	0.816768206103	75.2077436564
BBID	152.altered_synaptic_signalling-neurodegenerative_disorders	2	1.2987012987	0.0970901126807	1974_S_AT, 1910_S_AT	7	6	358	17.0476190476	0.929732479568	0.73491978491	56.7237500484
GOTERM_BP_FAT	GO:0007565~female pregnancy	4	2.5974025974	0.0974626983619	35956_S_AT, 34618_AT, 35169_AT, 1910_S_AT	136	110	13528	3.61711229947	1.0	0.935410261517	81.5839680342
GOTERM_MF_FAT	GO:0005178~integrin binding	3	1.94805194805	0.0975389524335	40350_AT, 38508_S_AT, 35169_AT	117	59	12983	5.64232942199	1.0	0.807284094706	75.699490434
GOTERM_MF_FAT	GO:0032403~protein complex binding	5	3.24675324675	0.0986368668014	40350_AT, 38508_S_AT, 35169_AT, 35367_AT, 35373_AT	117	196	12983	2.83076050933	1.0	0.79742572847	76.1038463958
GOTERM_BP_FAT	GO:0016054~organic acid catabolic process	4	2.5974025974	0.0994746650681	40735_AT, 1419_G_AT, 38201_AT, 32279_AT	136	111	13528	3.58452570217	1.0	0.935911174896	82.2497567855
GOTERM_BP_FAT	GO:0046395~carboxylic acid catabolic process	4	2.5974025974	0.0994746650681	40735_AT, 1419_G_AT, 38201_AT, 32279_AT	136	111	13528	3.58452570217	1.0	0.935911174896	82.2497567855
